ID,Age,Overall,Potential,Wage,Special,International Reputation,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
163711,33,80,80,75000000.0,1968,3.0,163,60.0,38.0,59.0,79.0,37.0,73.0,57.0,41.0,75.0,80.0,69.0,69.0,79.0,77.0,87.0,74.0,76.0,85.0,68.0,67.0,77.0,80.0,50.0,73.0,49.0,83.0,78.0,79.0,81.0,9.0,5.0,12.0,10.0,15.0
159147,32,80,80,37000000.0,1977,2.0,176,65.0,55.0,81.0,74.0,44.0,62.0,59.0,51.0,77.0,73.0,62.0,63.0,63.0,76.0,72.0,65.0,81.0,73.0,78.0,61.0,77.0,83.0,58.0,63.0,68.0,80.0,77.0,84.0,82.0,6.0,7.0,12.0,11.0,14.0
158625,34,80,80,37000000.0,1820,3.0,187,58.0,47.0,80.0,74.0,44.0,57.0,51.0,55.0,76.0,74.0,38.0,41.0,52.0,76.0,64.0,64.0,65.0,62.0,81.0,53.0,74.0,79.0,41.0,62.0,57.0,78.0,82.0,82.0,80.0,14.0,8.0,10.0,6.0,13.0
153244,32,80,80,70000000.0,1992,3.0,201,72.0,83.0,78.0,70.0,78.0,73.0,77.0,70.0,68.0,73.0,73.0,68.0,66.0,74.0,55.0,84.0,72.0,71.0,89.0,79.0,80.0,51.0,80.0,72.0,78.0,80.0,33.0,41.0,23.0,10.0,15.0,14.0,11.0,11.0
150418,32,80,80,46000000.0,1806,3.0,196,60.0,81.0,82.0,70.0,73.0,72.0,68.0,36.0,50.0,71.0,63.0,66.0,62.0,80.0,50.0,82.0,76.0,60.0,86.0,74.0,73.0,20.0,83.0,62.0,69.0,83.0,40.0,31.0,20.0,8.0,8.0,9.0,7.0,14.0
147782,34,80,80,1000000.0,2044,2.0,154,67.0,61.0,59.0,80.0,60.0,73.0,62.0,54.0,74.0,78.0,67.0,65.0,77.0,76.0,76.0,71.0,70.0,86.0,64.0,63.0,88.0,80.0,64.0,72.0,62.0,77.0,81.0,81.0,73.0,13.0,7.0,15.0,13.0,12.0
146760,33,80,80,53000000.0,2053,3.0,157,81.0,54.0,59.0,77.0,49.0,75.0,80.0,59.0,66.0,78.0,74.0,86.0,74.0,82.0,63.0,68.0,68.0,80.0,74.0,53.0,78.0,76.0,68.0,72.0,66.0,74.0,75.0,81.0,80.0,11.0,14.0,10.0,15.0,7.0
146562,33,80,80,39000000.0,2025,3.0,146,85.0,71.0,58.0,85.0,72.0,84.0,86.0,78.0,84.0,86.0,58.0,52.0,72.0,76.0,84.0,77.0,53.0,53.0,54.0,76.0,64.0,61.0,76.0,86.0,80.0,88.0,62.0,60.0,50.0,6.0,9.0,5.0,7.0,15.0
146536,32,80,80,22000000.0,2048,2.0,132,82.0,64.0,55.0,75.0,75.0,80.0,82.0,46.0,73.0,80.0,89.0,88.0,87.0,78.0,87.0,75.0,65.0,82.0,35.0,70.0,63.0,69.0,79.0,73.0,56.0,70.0,62.0,61.0,62.0,10.0,10.0,15.0,7.0,13.0
142754,34,80,80,20000000.0,1973,4.0,161,63.0,42.0,66.0,79.0,51.0,58.0,63.0,50.0,75.0,80.0,69.0,62.0,72.0,79.0,78.0,76.0,80.0,76.0,72.0,55.0,88.0,85.0,51.0,68.0,60.0,81.0,78.0,81.0,82.0,6.0,10.0,8.0,5.0,5.0
139997,36,80,80,27000000.0,2204,3.0,172,85.0,69.0,60.0,85.0,72.0,72.0,86.0,83.0,87.0,83.0,69.0,76.0,71.0,78.0,65.0,83.0,67.0,74.0,72.0,77.0,83.0,85.0,76.0,86.0,84.0,81.0,77.0,78.0,77.0,10.0,10.0,6.0,6.0,12.0
121944,33,80,80,11000000.0,2093,4.0,174,76.0,69.0,75.0,82.0,79.0,71.0,82.0,74.0,83.0,78.0,36.0,37.0,61.0,81.0,63.0,81.0,71.0,67.0,75.0,77.0,77.0,77.0,73.0,81.0,77.0,87.0,76.0,74.0,75.0,14.0,14.0,13.0,13.0,11.0
54050,32,80,80,13000000.0,2126,4.0,183,77.0,80.0,75.0,81.0,83.0,74.0,84.0,83.0,82.0,80.0,65.0,65.0,66.0,82.0,77.0,85.0,74.0,74.0,78.0,80.0,81.0,56.0,80.0,82.0,81.0,86.0,57.0,55.0,40.0,10.0,11.0,13.0,8.0,7.0
49369,34,80,80,10000000.0,1885,3.0,174,68.0,76.0,77.0,79.0,81.0,80.0,80.0,63.0,51.0,79.0,71.0,78.0,70.0,73.0,51.0,83.0,75.0,60.0,72.0,73.0,62.0,20.0,80.0,76.0,74.0,69.0,39.0,22.0,18.0,14.0,13.0,8.0,9.0,10.0
244369,20,79,86,1000000.0,1919,1.0,152,76.0,75.0,45.0,80.0,68.0,80.0,68.0,71.0,69.0,81.0,82.0,83.0,77.0,78.0,73.0,70.0,50.0,74.0,47.0,72.0,57.0,39.0,75.0,80.0,61.0,79.0,66.0,36.0,37.0,9.0,7.0,15.0,6.0,12.0
239818,21,79,85,10000000.0,1641,1.0,181,34.0,29.0,81.0,69.0,30.0,54.0,33.0,26.0,44.0,60.0,63.0,64.0,47.0,75.0,56.0,54.0,76.0,77.0,78.0,22.0,94.0,76.0,39.0,34.0,45.0,72.0,79.0,80.0,75.0,7.0,8.0,13.0,7.0,12.0
236632,21,79,86,18000000.0,1884,2.0,146,66.0,76.0,50.0,78.0,72.0,87.0,65.0,52.0,52.0,84.0,85.0,86.0,91.0,72.0,84.0,72.0,58.0,73.0,63.0,65.0,52.0,37.0,73.0,78.0,69.0,78.0,32.0,32.0,32.0,14.0,10.0,5.0,13.0,6.0
233419,21,79,86,13000000.0,2018,1.0,150,76.0,75.0,45.0,73.0,69.0,81.0,77.0,74.0,62.0,80.0,88.0,86.0,86.0,79.0,82.0,80.0,70.0,87.0,65.0,74.0,74.0,52.0,79.0,73.0,68.0,81.0,45.0,41.0,27.0,8.0,7.0,13.0,8.0,14.0
232097,21,79,86,27000000.0,1870,2.0,148,69.0,63.0,46.0,78.0,64.0,86.0,70.0,54.0,75.0,84.0,87.0,77.0,90.0,76.0,83.0,67.0,57.0,73.0,32.0,64.0,46.0,39.0,73.0,77.0,57.0,71.0,44.0,50.0,32.0,15.0,13.0,10.0,13.0,6.0
231943,21,79,86,79000000.0,2009,1.0,154,69.0,79.0,75.0,75.0,64.0,84.0,71.0,65.0,59.0,79.0,83.0,85.0,78.0,78.0,74.0,80.0,80.0,78.0,76.0,64.0,82.0,35.0,78.0,72.0,69.0,77.0,46.0,44.0,36.0,12.0,7.0,8.0,11.0,13.0
231478,20,79,86,54000000.0,1892,1.0,174,56.0,82.0,79.0,62.0,68.0,78.0,71.0,33.0,50.0,79.0,82.0,83.0,79.0,75.0,70.0,79.0,81.0,75.0,86.0,68.0,74.0,31.0,79.0,72.0,59.0,77.0,46.0,22.0,25.0,11.0,8.0,8.0,8.0,13.0
230498,30,79,79,26000000.0,1895,1.0,161,42.0,79.0,73.0,74.0,76.0,82.0,79.0,60.0,56.0,78.0,86.0,82.0,83.0,82.0,69.0,75.0,82.0,80.0,67.0,82.0,43.0,20.0,82.0,75.0,74.0,73.0,27.0,20.0,19.0,9.0,12.0,8.0,10.0,9.0
230251,30,79,79,20000000.0,2099,1.0,194,52.0,68.0,83.0,78.0,67.0,72.0,64.0,68.0,72.0,74.0,62.0,78.0,67.0,75.0,69.0,75.0,71.0,87.0,82.0,70.0,84.0,72.0,67.0,72.0,72.0,76.0,82.0,84.0,77.0,15.0,7.0,16.0,9.0,8.0
230212,30,79,79,30000000.0,1813,1.0,174,55.0,51.0,76.0,68.0,44.0,44.0,54.0,50.0,72.0,62.0,67.0,72.0,49.0,79.0,49.0,43.0,88.0,62.0,81.0,51.0,88.0,77.0,24.0,47.0,66.0,70.0,81.0,78.0,81.0,9.0,14.0,13.0,8.0,10.0
230201,34,79,79,38000000.0,1953,1.0,165,81.0,48.0,69.0,73.0,49.0,78.0,55.0,49.0,75.0,77.0,83.0,76.0,82.0,81.0,75.0,52.0,51.0,85.0,62.0,56.0,62.0,77.0,57.0,61.0,41.0,54.0,79.0,78.0,76.0,15.0,13.0,12.0,10.0,15.0
227796,19,79,87,26000000.0,1925,3.0,152,69.0,67.0,46.0,77.0,70.0,87.0,69.0,58.0,56.0,82.0,93.0,88.0,87.0,79.0,89.0,79.0,84.0,74.0,52.0,58.0,45.0,32.0,73.0,78.0,61.0,67.0,38.0,30.0,41.0,8.0,12.0,13.0,16.0,14.0
227234,21,79,84,43000000.0,1949,2.0,183,60.0,42.0,76.0,76.0,43.0,69.0,36.0,45.0,73.0,73.0,69.0,69.0,64.0,76.0,68.0,73.0,81.0,85.0,82.0,54.0,85.0,82.0,51.0,67.0,48.0,71.0,77.0,82.0,76.0,11.0,15.0,16.0,10.0,15.0
226161,23,79,87,110000000.0,1869,1.0,161,56.0,39.0,61.0,84.0,44.0,68.0,45.0,51.0,81.0,78.0,61.0,59.0,58.0,74.0,66.0,58.0,66.0,75.0,72.0,56.0,65.0,80.0,65.0,76.0,53.0,76.0,76.0,79.0,72.0,13.0,6.0,6.0,11.0,15.0
225997,24,79,81,1000000.0,1978,1.0,154,70.0,74.0,65.0,75.0,68.0,81.0,63.0,65.0,69.0,80.0,85.0,81.0,78.0,79.0,81.0,70.0,72.0,77.0,72.0,71.0,74.0,32.0,80.0,75.0,63.0,76.0,54.0,34.0,33.0,15.0,11.0,13.0,6.0,12.0
225953,20,79,86,17000000.0,1930,1.0,172,72.0,73.0,55.0,75.0,67.0,87.0,76.0,66.0,53.0,83.0,87.0,88.0,78.0,71.0,89.0,78.0,71.0,74.0,76.0,74.0,44.0,26.0,74.0,73.0,59.0,75.0,40.0,31.0,26.0,11.0,14.0,12.0,14.0,13.0
225711,22,79,86,43000000.0,1876,2.0,174,66.0,38.0,81.0,76.0,39.0,73.0,46.0,32.0,78.0,76.0,75.0,77.0,75.0,78.0,69.0,43.0,84.0,76.0,78.0,24.0,76.0,77.0,56.0,68.0,41.0,81.0,75.0,80.0,78.0,12.0,7.0,7.0,7.0,8.0
225663,22,79,85,61000000.0,2107,1.0,152,69.0,72.0,38.0,80.0,70.0,86.0,75.0,79.0,73.0,82.0,80.0,83.0,82.0,79.0,78.0,76.0,63.0,85.0,54.0,75.0,81.0,70.0,73.0,78.0,52.0,80.0,67.0,75.0,66.0,12.0,14.0,14.0,10.0,16.0
224254,22,79,85,27000000.0,2030,1.0,172,76.0,72.0,48.0,76.0,57.0,79.0,72.0,77.0,68.0,76.0,93.0,90.0,92.0,77.0,85.0,84.0,61.0,92.0,73.0,84.0,56.0,49.0,78.0,77.0,59.0,68.0,65.0,34.0,30.0,11.0,10.0,9.0,13.0,7.0
224069,25,79,80,38000000.0,1878,2.0,163,74.0,81.0,74.0,69.0,72.0,80.0,62.0,63.0,58.0,80.0,84.0,83.0,79.0,76.0,75.0,78.0,71.0,70.0,77.0,72.0,43.0,28.0,80.0,65.0,69.0,78.0,27.0,14.0,18.0,10.0,12.0,12.0,8.0,14.0
223682,29,79,79,37000000.0,2052,1.0,154,73.0,74.0,55.0,83.0,56.0,76.0,80.0,76.0,79.0,80.0,65.0,60.0,71.0,72.0,77.0,73.0,66.0,69.0,64.0,81.0,73.0,74.0,74.0,78.0,68.0,69.0,55.0,75.0,65.0,6.0,13.0,13.0,14.0,14.0
223061,24,79,84,15000000.0,1996,2.0,137,78.0,65.0,48.0,73.0,55.0,85.0,78.0,76.0,67.0,84.0,93.0,90.0,91.0,82.0,91.0,68.0,60.0,87.0,33.0,64.0,71.0,59.0,75.0,72.0,56.0,81.0,42.0,50.0,53.0,12.0,8.0,9.0,11.0,10.0
222028,22,79,84,43000000.0,1918,3.0,159,58.0,41.0,63.0,85.0,56.0,74.0,63.0,46.0,80.0,79.0,72.0,59.0,77.0,80.0,65.0,48.0,67.0,80.0,63.0,52.0,64.0,84.0,56.0,77.0,50.0,80.0,74.0,78.0,73.0,6.0,14.0,16.0,11.0,7.0
221660,23,79,85,91000000.0,1943,2.0,176,64.0,36.0,76.0,79.0,34.0,66.0,64.0,66.0,73.0,75.0,68.0,77.0,66.0,75.0,63.0,68.0,75.0,75.0,77.0,57.0,78.0,79.0,44.0,67.0,55.0,76.0,77.0,80.0,77.0,12.0,16.0,8.0,7.0,9.0
220018,24,79,82,39000000.0,1987,1.0,172,74.0,79.0,71.0,72.0,83.0,83.0,75.0,58.0,57.0,79.0,83.0,86.0,75.0,77.0,66.0,81.0,66.0,80.0,83.0,78.0,84.0,29.0,75.0,68.0,63.0,73.0,20.0,50.0,25.0,13.0,15.0,12.0,13.0,14.0
219932,22,79,85,27000000.0,1894,1.0,163,67.0,81.0,77.0,74.0,67.0,82.0,73.0,64.0,63.0,83.0,77.0,79.0,78.0,74.0,75.0,75.0,75.0,69.0,76.0,65.0,32.0,21.0,82.0,73.0,69.0,76.0,50.0,20.0,15.0,8.0,14.0,9.0,14.0,13.0
219576,26,79,80,17000000.0,2030,1.0,174,46.0,63.0,68.0,78.0,53.0,74.0,45.0,60.0,76.0,76.0,67.0,69.0,60.0,78.0,61.0,76.0,74.0,94.0,78.0,78.0,88.0,83.0,75.0,73.0,57.0,73.0,82.0,83.0,76.0,7.0,7.0,7.0,9.0,9.0
216497,24,79,84,53000000.0,1974,2.0,174,66.0,81.0,54.0,78.0,80.0,85.0,68.0,65.0,62.0,82.0,84.0,79.0,83.0,79.0,75.0,82.0,59.0,68.0,68.0,79.0,55.0,39.0,79.0,74.0,75.0,67.0,39.0,48.0,39.0,8.0,12.0,10.0,10.0,9.0
216388,21,79,86,31000000.0,1823,2.0,148,66.0,70.0,53.0,72.0,59.0,87.0,70.0,46.0,68.0,81.0,92.0,92.0,93.0,78.0,87.0,80.0,68.0,74.0,66.0,70.0,36.0,15.0,74.0,70.0,47.0,72.0,26.0,16.0,22.0,10.0,9.0,12.0,7.0,7.0
216150,26,79,81,94000000.0,2069,2.0,159,81.0,59.0,69.0,74.0,69.0,76.0,74.0,59.0,68.0,74.0,74.0,79.0,72.0,76.0,73.0,75.0,67.0,87.0,68.0,72.0,75.0,76.0,71.0,64.0,59.0,73.0,76.0,78.0,79.0,11.0,9.0,8.0,6.0,11.0
215353,25,79,82,67000000.0,1834,2.0,172,48.0,84.0,81.0,69.0,76.0,75.0,49.0,43.0,48.0,79.0,71.0,73.0,72.0,71.0,71.0,75.0,90.0,71.0,78.0,62.0,72.0,22.0,85.0,65.0,75.0,74.0,22.0,27.0,20.0,8.0,15.0,7.0,15.0,15.0
215061,28,79,79,32000000.0,1955,2.0,176,61.0,86.0,76.0,67.0,71.0,71.0,67.0,60.0,65.0,74.0,78.0,84.0,77.0,74.0,71.0,81.0,87.0,77.0,76.0,80.0,66.0,28.0,82.0,69.0,72.0,78.0,50.0,25.0,25.0,10.0,14.0,12.0,8.0,11.0
215057,28,79,80,31000000.0,1915,1.0,183,58.0,48.0,73.0,80.0,49.0,69.0,59.0,60.0,83.0,73.0,54.0,34.0,60.0,79.0,57.0,73.0,35.0,86.0,85.0,66.0,84.0,76.0,56.0,69.0,59.0,76.0,74.0,80.0,71.0,16.0,11.0,12.0,16.0,10.0
214947,22,79,84,26000000.0,2037,1.0,183,69.0,40.0,71.0,78.0,45.0,74.0,62.0,60.0,74.0,76.0,76.0,85.0,68.0,76.0,66.0,78.0,77.0,83.0,83.0,71.0,85.0,79.0,63.0,72.0,40.0,72.0,79.0,80.0,71.0,11.0,13.0,8.0,14.0,10.0
213991,23,79,84,55000000.0,2096,1.0,154,66.0,56.0,65.0,78.0,56.0,69.0,66.0,65.0,74.0,77.0,74.0,76.0,75.0,72.0,76.0,82.0,84.0,90.0,76.0,75.0,83.0,80.0,58.0,68.0,58.0,63.0,78.0,81.0,81.0,16.0,14.0,11.0,7.0,9.0
213516,23,79,84,16000000.0,1983,1.0,139,77.0,74.0,51.0,76.0,82.0,80.0,78.0,70.0,69.0,81.0,78.0,75.0,85.0,81.0,85.0,78.0,62.0,80.0,45.0,71.0,64.0,55.0,81.0,76.0,71.0,69.0,32.0,44.0,35.0,7.0,9.0,10.0,8.0,13.0
213160,24,79,86,1000000.0,2056,1.0,165,69.0,65.0,70.0,81.0,55.0,82.0,65.0,65.0,79.0,82.0,74.0,78.0,70.0,79.0,65.0,65.0,63.0,90.0,63.0,67.0,70.0,75.0,64.0,72.0,57.0,77.0,81.0,79.0,76.0,10.0,8.0,13.0,15.0,9.0
212150,22,79,83,53000000.0,2018,2.0,150,74.0,63.0,37.0,85.0,60.0,84.0,74.0,69.0,75.0,82.0,76.0,60.0,89.0,79.0,90.0,45.0,60.0,83.0,52.0,60.0,80.0,72.0,72.0,80.0,60.0,78.0,71.0,66.0,62.0,8.0,12.0,13.0,11.0,14.0
211368,23,79,83,48000000.0,1957,2.0,154,72.0,71.0,53.0,75.0,60.0,87.0,77.0,70.0,60.0,83.0,94.0,89.0,93.0,75.0,90.0,81.0,73.0,77.0,54.0,73.0,64.0,38.0,74.0,70.0,71.0,72.0,26.0,27.0,28.0,11.0,13.0,8.0,12.0,8.0
211267,25,79,81,25000000.0,1935,1.0,163,71.0,72.0,61.0,68.0,60.0,86.0,68.0,73.0,66.0,80.0,91.0,89.0,89.0,75.0,88.0,68.0,60.0,91.0,53.0,70.0,63.0,38.0,70.0,76.0,67.0,75.0,28.0,37.0,38.0,7.0,6.0,7.0,11.0,8.0
210411,23,79,85,15000000.0,1963,1.0,157,78.0,67.0,56.0,77.0,63.0,84.0,74.0,72.0,74.0,83.0,76.0,74.0,86.0,80.0,82.0,67.0,57.0,68.0,54.0,68.0,73.0,46.0,76.0,79.0,72.0,80.0,52.0,41.0,27.0,11.0,12.0,9.0,10.0,15.0
210324,25,79,80,32000000.0,1913,2.0,154,81.0,69.0,40.0,79.0,62.0,80.0,69.0,71.0,71.0,79.0,78.0,76.0,78.0,79.0,77.0,68.0,61.0,81.0,56.0,68.0,43.0,47.0,78.0,77.0,70.0,68.0,49.0,44.0,40.0,6.0,6.0,10.0,10.0,10.0
208920,23,79,84,55000000.0,1969,1.0,165,63.0,45.0,74.0,77.0,52.0,67.0,62.0,59.0,73.0,73.0,75.0,74.0,68.0,79.0,69.0,63.0,86.0,73.0,75.0,56.0,72.0,78.0,53.0,65.0,48.0,72.0,79.0,81.0,80.0,10.0,7.0,7.0,16.0,10.0
208334,28,79,79,26000000.0,2049,3.0,165,79.0,55.0,71.0,78.0,51.0,74.0,65.0,65.0,74.0,77.0,75.0,77.0,67.0,80.0,67.0,69.0,66.0,82.0,76.0,61.0,71.0,81.0,62.0,72.0,65.0,78.0,76.0,79.0,79.0,9.0,10.0,10.0,12.0,14.0
207993,25,79,82,89000000.0,1937,2.0,187,77.0,59.0,74.0,76.0,48.0,73.0,43.0,25.0,53.0,74.0,68.0,75.0,49.0,77.0,55.0,82.0,76.0,79.0,90.0,58.0,93.0,73.0,66.0,60.0,44.0,72.0,73.0,81.0,80.0,15.0,9.0,16.0,7.0,9.0
207939,28,79,79,58000000.0,1995,1.0,163,62.0,59.0,68.0,80.0,62.0,70.0,66.0,54.0,75.0,76.0,62.0,53.0,62.0,72.0,44.0,69.0,74.0,89.0,80.0,65.0,87.0,80.0,67.0,71.0,60.0,77.0,75.0,80.0,76.0,7.0,12.0,16.0,15.0,7.0
207732,27,79,80,32000000.0,1933,2.0,163,66.0,82.0,72.0,72.0,78.0,76.0,48.0,46.0,52.0,76.0,78.0,79.0,78.0,75.0,78.0,80.0,75.0,72.0,74.0,72.0,65.0,35.0,83.0,65.0,80.0,70.0,44.0,36.0,31.0,15.0,13.0,15.0,14.0,8.0
206304,27,79,81,56000000.0,2045,1.0,176,66.0,54.0,75.0,79.0,50.0,62.0,71.0,78.0,75.0,74.0,53.0,59.0,58.0,77.0,58.0,79.0,62.0,86.0,82.0,72.0,88.0,79.0,66.0,73.0,87.0,73.0,78.0,76.0,72.0,13.0,9.0,16.0,6.0,12.0
205407,26,79,82,49000000.0,2097,2.0,154,74.0,67.0,64.0,82.0,73.0,80.0,79.0,73.0,78.0,83.0,75.0,69.0,79.0,75.0,75.0,76.0,69.0,75.0,67.0,81.0,65.0,68.0,75.0,80.0,71.0,74.0,67.0,65.0,63.0,11.0,12.0,13.0,7.0,6.0
205193,23,79,83,26000000.0,1781,1.0,174,43.0,33.0,78.0,75.0,35.0,57.0,35.0,35.0,68.0,67.0,66.0,69.0,65.0,76.0,64.0,60.0,77.0,70.0,80.0,31.0,85.0,74.0,41.0,57.0,41.0,71.0,78.0,81.0,85.0,9.0,9.0,14.0,14.0,9.0
205192,24,79,86,120000000.0,2016,2.0,152,77.0,72.0,44.0,82.0,68.0,83.0,82.0,70.0,78.0,84.0,77.0,77.0,82.0,82.0,76.0,75.0,58.0,72.0,57.0,73.0,47.0,62.0,76.0,81.0,63.0,70.0,69.0,59.0,42.0,10.0,14.0,10.0,7.0,7.0
204638,25,79,81,48000000.0,1642,2.0,183,38.0,38.0,83.0,66.0,33.0,53.0,28.0,32.0,56.0,58.0,51.0,53.0,48.0,74.0,56.0,37.0,90.0,67.0,85.0,29.0,79.0,77.0,34.0,42.0,41.0,68.0,76.0,83.0,77.0,15.0,12.0,15.0,10.0,6.0
204614,27,79,80,60000000.0,2066,2.0,148,79.0,27.0,60.0,76.0,53.0,79.0,68.0,66.0,72.0,76.0,88.0,83.0,88.0,78.0,89.0,69.0,92.0,91.0,54.0,73.0,73.0,77.0,59.0,64.0,60.0,73.0,71.0,76.0,76.0,13.0,5.0,9.0,8.0,14.0
204525,27,79,80,26000000.0,1943,2.0,170,51.0,42.0,73.0,71.0,37.0,53.0,72.0,51.0,81.0,68.0,71.0,74.0,67.0,75.0,64.0,81.0,90.0,71.0,78.0,74.0,84.0,81.0,48.0,46.0,39.0,69.0,75.0,80.0,83.0,12.0,16.0,11.0,13.0,11.0
204277,29,79,79,20000000.0,1968,2.0,163,67.0,65.0,32.0,82.0,34.0,74.0,46.0,48.0,77.0,79.0,74.0,75.0,76.0,76.0,89.0,63.0,77.0,88.0,69.0,54.0,89.0,78.0,64.0,74.0,42.0,83.0,75.0,75.0,76.0,15.0,8.0,7.0,11.0,9.0
204082,25,79,84,44000000.0,1714,2.0,172,36.0,39.0,82.0,73.0,32.0,65.0,30.0,28.0,72.0,64.0,66.0,76.0,57.0,73.0,51.0,50.0,72.0,61.0,84.0,29.0,75.0,77.0,40.0,57.0,45.0,81.0,79.0,81.0,76.0,8.0,7.0,10.0,9.0,10.0
203757,27,79,80,1000000.0,1892,1.0,194,45.0,74.0,83.0,67.0,75.0,80.0,66.0,54.0,44.0,81.0,80.0,81.0,64.0,80.0,61.0,79.0,92.0,68.0,83.0,64.0,76.0,29.0,78.0,75.0,75.0,72.0,36.0,19.0,24.0,8.0,11.0,16.0,10.0,14.0
203483,25,79,81,32000000.0,2063,2.0,154,63.0,77.0,74.0,81.0,82.0,72.0,62.0,44.0,75.0,80.0,71.0,64.0,67.0,78.0,64.0,78.0,72.0,83.0,69.0,77.0,77.0,67.0,80.0,78.0,75.0,83.0,63.0,72.0,61.0,12.0,6.0,13.0,16.0,10.0
203362,23,79,85,48000000.0,1972,1.0,154,75.0,72.0,64.0,82.0,74.0,80.0,73.0,64.0,75.0,78.0,87.0,78.0,84.0,72.0,82.0,76.0,81.0,88.0,62.0,70.0,49.0,36.0,71.0,73.0,64.0,72.0,40.0,31.0,44.0,12.0,7.0,8.0,7.0,13.0
203106,24,79,82,35000000.0,2026,2.0,137,73.0,65.0,45.0,79.0,66.0,84.0,77.0,70.0,72.0,80.0,90.0,79.0,92.0,76.0,90.0,70.0,72.0,78.0,48.0,62.0,72.0,52.0,70.0,75.0,61.0,72.0,56.0,55.0,55.0,15.0,11.0,6.0,14.0,16.0
202648,24,79,83,29000000.0,1937,2.0,157,68.0,59.0,52.0,84.0,54.0,76.0,69.0,58.0,81.0,81.0,58.0,45.0,75.0,76.0,77.0,74.0,48.0,70.0,68.0,69.0,71.0,69.0,75.0,83.0,55.0,81.0,62.0,68.0,69.0,7.0,10.0,6.0,14.0,6.0
202562,25,79,84,44000000.0,2093,2.0,176,77.0,64.0,69.0,74.0,57.0,77.0,75.0,56.0,69.0,77.0,87.0,85.0,77.0,73.0,78.0,73.0,73.0,84.0,77.0,65.0,75.0,76.0,71.0,71.0,51.0,72.0,72.0,80.0,78.0,9.0,7.0,13.0,8.0,15.0
202325,26,79,80,50000000.0,1982,1.0,150,71.0,26.0,57.0,82.0,48.0,73.0,65.0,62.0,79.0,77.0,68.0,53.0,88.0,76.0,85.0,64.0,79.0,93.0,67.0,30.0,82.0,79.0,67.0,70.0,58.0,74.0,74.0,77.0,73.0,14.0,10.0,14.0,12.0,9.0
202201,26,79,80,28000000.0,1921,1.0,172,60.0,46.0,73.0,68.0,49.0,60.0,45.0,36.0,80.0,66.0,68.0,69.0,65.0,78.0,61.0,72.0,68.0,72.0,78.0,77.0,78.0,84.0,61.0,71.0,42.0,74.0,80.0,82.0,76.0,13.0,7.0,16.0,13.0,7.0
201862,28,79,79,115000000.0,1998,3.0,176,74.0,50.0,79.0,72.0,48.0,64.0,67.0,57.0,73.0,67.0,68.0,69.0,68.0,74.0,63.0,80.0,82.0,68.0,77.0,63.0,92.0,77.0,57.0,57.0,64.0,73.0,76.0,81.0,79.0,7.0,8.0,12.0,15.0,10.0
201519,25,79,84,59000000.0,2101,1.0,148,74.0,66.0,54.0,84.0,68.0,76.0,70.0,76.0,79.0,79.0,72.0,66.0,76.0,79.0,76.0,76.0,69.0,79.0,68.0,74.0,72.0,76.0,72.0,78.0,78.0,80.0,69.0,76.0,72.0,9.0,10.0,11.0,8.0,9.0
201510,25,79,82,68000000.0,2110,2.0,168,79.0,73.0,75.0,80.0,61.0,76.0,73.0,53.0,72.0,80.0,79.0,74.0,75.0,80.0,72.0,69.0,82.0,79.0,72.0,67.0,75.0,76.0,76.0,75.0,54.0,76.0,72.0,77.0,79.0,14.0,10.0,7.0,9.0,15.0
201508,27,79,79,41000000.0,1945,2.0,170,74.0,74.0,57.0,81.0,71.0,80.0,79.0,77.0,77.0,81.0,70.0,69.0,78.0,76.0,73.0,77.0,66.0,62.0,53.0,76.0,69.0,32.0,75.0,80.0,73.0,77.0,30.0,45.0,39.0,14.0,15.0,7.0,7.0,8.0
201505,28,79,79,32000000.0,1917,1.0,179,53.0,65.0,74.0,79.0,56.0,64.0,48.0,46.0,64.0,76.0,57.0,59.0,51.0,72.0,55.0,77.0,74.0,75.0,84.0,64.0,78.0,80.0,59.0,68.0,50.0,67.0,77.0,82.0,76.0,9.0,12.0,7.0,11.0,15.0
201143,26,79,82,26000000.0,1942,1.0,172,78.0,41.0,84.0,78.0,36.0,64.0,67.0,49.0,73.0,73.0,65.0,66.0,77.0,76.0,65.0,52.0,82.0,69.0,74.0,49.0,69.0,80.0,67.0,68.0,35.0,74.0,78.0,79.0,84.0,15.0,16.0,9.0,10.0,14.0
201042,25,79,80,61000000.0,2085,2.0,179,78.0,62.0,72.0,79.0,42.0,77.0,77.0,73.0,73.0,78.0,78.0,79.0,70.0,75.0,69.0,69.0,83.0,91.0,75.0,68.0,76.0,75.0,75.0,69.0,43.0,75.0,72.0,76.0,77.0,10.0,16.0,9.0,12.0,7.0
200641,28,79,79,41000000.0,1935,2.0,172,75.0,76.0,43.0,77.0,67.0,82.0,83.0,80.0,74.0,81.0,89.0,79.0,83.0,77.0,78.0,76.0,62.0,68.0,63.0,77.0,52.0,37.0,76.0,74.0,75.0,74.0,25.0,30.0,27.0,5.0,11.0,15.0,9.0,9.0
